endpoint,endpoint_string,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,ratio_1,ratio_2,ratio_3,ratio_4,ratio_5,ratio_6,ratio_7,ratio_8,ratio_9,ratio_10,ratio,phecode_category
phecode_169-14,Secondary thrombocytopenia,4,12,12,16,22,26,16,34,54,86,7.960832703100745e-5,2.388297343019206e-4,2.388297343019206e-4,3.1846499870623595e-4,4.379068054698541e-4,5.175571303447727e-4,3.1850303573205933e-4,6.768593725115464e-4,0.0010750975551485228,0.001712260582168598,21.50856130291084,Blood
phecode_101-62,Malignant neoplasm of the intrahepatic bile ducts,11,16,22,25,27,39,47,56,86,237,2.188880487125403e-4,3.1840162384828163e-4,4.3782837127845885e-4,4.975322400891578e-4,5.373669021793213e-4,7.762584343464501e-4,9.355095541401274e-4,0.0011146718684687195,0.0017119197388327095,0.004718014054506002,21.554461663194964,Neoplasms
phecode_341-2,Hemiplegia and hemiparesis,64,94,147,180,225,279,381,417,575,1380,0.0012771901816004789,0.0018759853912626977,0.0029338974932141145,0.00359288608555061,0.004491197253383369,0.005569306930693069,0.007605549456033536,0.008324516399496936,0.011478878862892278,0.0275498592561538,21.57067886446667,Neuro
phecode_672-1,Acute dermatitis due to solar radiation,5,10,17,15,19,19,30,54,59,108,9.959365787586646e-5,1.9918731575173292e-4,3.3861843677794595e-4,2.98804780876494e-4,3.785011355034065e-4,3.785086758172799e-4,5.976452776062315e-4,0.001075804362984361,0.0011754861332483263,0.002151994580161798,21.60774718048858,Derm
phecode_370-1,Degeneration of iris and ciliary body,5,19,20,17,15,28,33,36,34,108,9.950248756218905e-5,3.781245024677599e-4,3.980495571698676e-4,3.3836232634051194e-4,2.9857282191126413e-4,5.573470281460249e-4,6.568863586599519e-4,7.166888972944994e-4,6.76872847444805e-4,0.0021501094963169423,21.60860043798527,Eye
phecode_102-5,"Malignant neoplasm of the heart, mediastinum, thymus, and pleura",3,8,9,8,11,14,17,13,40,65,5.97003044715528e-5,1.592103168285305e-4,1.7911517105498835e-4,1.592229918000159e-4,2.1893597118006488e-4,2.7865132757453926e-4,3.383825314994327e-4,2.587631123230956e-4,7.962258892847901e-4,0.001293944340486523,21.673999017929425,Neoplasms
phecode_352-2,Parosmia*,3,19,16,19,25,27,25,41,48,65,5.970743357548015e-5,3.7815460552503784e-4,3.1847767670534845e-4,3.782072974102753e-4,4.976510868699738e-4,5.374738727978501e-4,4.976808074373419e-4,8.162290219187354e-4,9.556422712431313e-4,0.0012941504400111497,21.67486295278674,Neuro
phecode_433-32,Vertebro-basilar artery syndrome,3,4,11,9,7,9,23,26,23,65,5.9713375796178344e-5,7.96210040208607e-5,2.1897519608233466e-4,1.7917222432362485e-4,1.393644978896233e-4,1.791900609246207e-4,4.579392732702837e-4,5.176807900605288e-4,4.579575095075961e-4,0.001294305057745918,21.67529536705164,Cardio
phecode_416-2,Atrial fibrillation and flutter,442,1009,1464,1889,2366,2835,3359,4226,5726,9595,0.0089413954241094,0.020412704835120372,0.02961943876828454,0.038219524532119374,0.0478714794431855,0.057363117639917444,0.06797118458861144,0.08552059091369017,0.11588043632242527,0.19418752909271214,21.717810239004617,Cardio
phecode_660-11,Candidiasis of skin and nails,61,145,170,225,283,350,469,546,717,1340,0.001220585881222987,0.0029016249099495716,0.0034020412247348407,0.0045028818443804035,0.005663624719820686,0.007004623051213801,0.00938675846609559,0.010928305512189264,0.014351481184947959,0.026824678704408054,21.97688758904093,Derm
phecode_391-4,Tympanosclerosis,4,8,8,13,9,13,21,29,26,88,7.963368504877563e-5,1.5926737009755126e-4,1.5927054092257462e-4,2.588197817950147e-4,1.791864933203257e-4,2.588455488521195e-4,4.1815176918022344e-4,5.774591796097173e-4,5.177632627051139e-4,0.0017524993029832318,22.007009997211934,Hearing
phecode_100-7,Malignant neoplasm of the pharynx,3,4,2,4,3,6,10,15,15,66,5.969792848188168e-5,7.960040596207041e-5,3.98017871002408e-5,7.960832703100745e-5,5.970862192500597e-5,1.1941962064367175e-4,1.9904062419139745e-4,2.985847084817963e-4,2.985847084817963e-4,0.001313851176494008,22.008321057451127,Neoplasms
phecode_372-2,Dislocation of lens,2,1,3,8,4,8,4,12,24,44,3.98017871002408e-5,1.9901685672776483e-5,5.9706245273255584e-5,1.592229918000159e-4,7.961466502129693e-5,1.592356687898089e-4,7.962417389919579e-5,2.3888203208981965e-4,4.7779259819633296e-4,8.759879750741604e-4,22.00875987975074,Eye
phecode_384-4,Tonic pupil,1,7,7,6,6,8,16,12,17,22,1.990683600748497e-5,1.3935617447393043e-4,1.3935617447393043e-4,1.1946004061641381e-4,1.1946241911398706e-4,1.5928956852438126e-4,3.1859816806053366e-4,2.3895814249870565e-4,3.3853077643029254e-4,4.3813355107243145e-4,22.00920080457252,Eye
phecode_349-12,Abnormal electroencephalogram [EEG],3,8,5,11,10,6,10,17,18,66,5.975976574171829e-5,1.5936572441682106e-4,9.96134996214687e-5,2.1916279811121515e-4,1.9925478709626e-4,1.1955763674404702e-4,1.9927066935017835e-4,3.387601378953032e-4,3.58687204830321e-4,0.001315265045834994,22.009206855320844,Neuro
phecode_708-13,Primary osteoarthritis of the hand,108,253,335,453,601,711,885,1125,1578,2383,0.002166195318611228,0.0050749202655808075,0.006720160481444333,0.0090876263842079915,0.01205713597881475,0.014264505256399967,0.01775610930540508,0.02257313696376259,0.03166449282632688,0.04781779873582823,22.07455547752026,Musc/Skel
phecode_499,Other symptoms and disorders of the respiratory system,12,14,11,18,20,16,20,42,45,265,2.3882498109302234e-4,2.7864578150190074e-4,2.1894468661053722e-4,3.5828025477707004e-4,3.9810502010430353e-4,3.1849035571391605e-4,3.981367201496994e-4,8.361037564947345e-4,8.958254533872156e-4,0.00527615179389161,22.092126919656486,Resp
phecode_396-3,Mixed conductive and sensorineural hearing loss,12,13,42,32,37,44,61,74,105,265,2.3889629909816648e-4,2.5881462899918374e-4,8.362036354948533e-4,6.371329019412643e-4,7.367142544252634e-4,8.761100712835013e-4,0.0012146071442793996,0.0014736632480334562,0.002091091948300241,0.0052777279878911,22.092129546646486,Hearing
phecode_700-3,Systemic sclerosis,5,10,12,16,28,31,33,38,42,111,9.954210631096954e-5,1.9908421262193908e-4,2.3891532442710096e-4,3.1856645097063215e-4,5.575245908167735e-4,6.172962424580338e-4,6.571610642026446e-4,7.567309224151664e-4,8.364367793200964e-4,0.0022107149970125475,22.208842859988053,Musc/Skel
phecode_524,Functional intestinal disorder,200,294,360,478,537,729,957,1310,2057,4451,0.004017597075189329,0.005905986339895541,0.0072319652865666245,0.00960282861562569,0.010788981978180942,0.014647672245775482,0.019229609982518537,0.026323192541092312,0.041335932319192976,0.08944755933361467,22.263944755933363,GI
phecode_734,Diseases of the jaws,40,97,139,210,261,299,358,419,539,892,7.994244144216165e-4,0.0019386816964464164,0.002778166410169288,0.004197397613479642,0.005216765605324698,0.005976772542826874,0.007156707914359395,0.008376649340263895,0.010775905156040705,0.017833936461603056,22.308471119819263,Musc/Skel
phecode_240,Disorders of amino-acid transport and metabolism,3,7,6,8,11,18,12,16,20,67,5.9715753015645525e-5,1.3933953062483827e-4,1.1943863839952224e-4,1.5925468805987977e-4,2.1897955527243047e-4,3.5835871707579287e-4,2.3892008123282762e-4,3.1856645097063215e-4,3.9823185058340967e-4,0.0013341563949899442,22.341782990501606,Metab
phecode_584,Renal failure,81,137,153,188,199,313,364,449,707,1809,0.0016188344392037734,0.0027380833416608373,0.0030579817320568426,0.003757670244448442,0.00397777244742944,0.006256746491824251,0.007276216367488906,0.008976050537763383,0.014134628841040405,0.03616770298098646,22.341817115514054,Genitourinary
phecode_495-1,Solitary pulmonary nodule,24,61,85,99,141,165,197,234,309,537,4.775834278550534e-4,0.0012139061909215737,0.001691575951760234,0.001970227670753065,0.002806137679861484,0.0032839742058753283,0.00392110029657053,0.004657736021815721,0.0061507225606114895,0.010689758136757242,22.38301731860257,Resp
phecode_476,Bronchiectasis,111,154,264,332,404,473,537,757,1064,2489,0.0022179151597498353,0.0030771690045158454,0.00527556852244115,0.006634692246203037,0.008073702512040608,0.00945338263215749,0.01073291627525833,0.01513061901620995,0.021267239656206277,0.04975512243878061,22.433284799041918,Resp
phecode_708-14,"Primary osteoarthritis of the shoulder, upper arm",66,136,187,275,307,397,448,621,867,1480,0.001317654574856755,0.0027153296330311863,0.00373387644263408,0.005491214057507987,0.006130314103716128,0.007927791201549614,0.008946222816862033,0.012401893235875622,0.01731506630452149,0.029559798673803626,22.433647814729543,Musc/Skel
phecode_813,Clubbing of fingers,4,2,7,6,4,6,12,10,26,90,7.960674269110593e-5,3.980416351550372e-5,1.3932566378726963e-4,1.1942675159235669e-4,7.961783439490445e-5,1.1943150603129105e-4,2.3886776678543704e-4,1.990683600748497e-4,5.176292579983675e-4,0.0017918292585808713,22.50851118897826,Signs/Symptoms
phecode_416-222,Atypical atrial flutter*,2,1,4,6,7,7,7,8,15,45,3.979624323463865e-5,1.989930949396056e-5,7.959882193743533e-5,1.194053613007224e-4,1.3930902722496418e-4,1.3931734500945367e-4,1.3932289075095037e-4,1.5923883835267422e-4,2.9857282191126413e-4,8.957719563659528e-4,22.50895771956366,Cardio
phecode_101-1,Malignant neoplasm of the esophagus,26,36,45,63,84,116,136,190,371,587,5.176086480460273e-4,7.167031654389807e-4,8.959324666016286e-4,0.001254330426472345,0.0016724738675958188,0.0023097907249955197,0.0027080305051671613,0.0037835792659856224,0.007388377743258852,0.011690898227444731,22.586365725491397,Neoplasms
phecode_334-23,Facial weakness,5,15,23,33,44,32,37,47,66,113,9.953021737399474e-5,2.9859659599880563e-4,4.5786634284235463e-4,6.569909813056203e-4,8.760228562327035e-4,6.371455877668047e-4,7.367289235793078e-4,0.00093588211867781765,0.0013142959555529003,0.002250278795602995,22.609001115182412,Neuro
phecode_706-2,Ankylosing spondylitis,8,18,24,25,40,43,45,45,77,181,1.595405232929164e-4,3.589948145193458e-4,4.786883938009853e-4,4.986536351850005e-4,7.978935609989627e-4,8.577869097727862e-4,8.977018831790616e-4,8.977377009934963e-4,0.001536128955033316,0.0036110446093687654,22.63402761152342,Musc/Skel
phecode_291,"Dissociative, conversion and factitious disorders",11,18,24,27,29,47,43,66,88,250,2.1914969916723114e-4,3.586228881096589e-4,4.782019606280386e-4,5.379986450404495e-4,5.778619109295607e-4,9.36590809453589e-4,8.568809533298792e-4,0.00131521262604121,0.0017537216763984934,0.004982362436973115,22.734972741948052,Mental
phecode_382,Other disorders of binocular movement,4,12,18,22,32,33,37,49,43,91,7.964795603432827e-5,2.3895814249870565e-4,3.584443515144274e-4,4.381161007667032e-4,6.372597829333865e-4,6.571741511500548e-4,7.368756472556361e-4,9.759206516759943e-4,8.564883975699631e-4,0.0018126767857854268,22.758610214732478,Eye
phecode_675,Atrophic conditions of skin,85,109,118,129,257,414,586,836,1163,1937,0.0016992183595546048,0.0021790412218623805,0.0023591978727232742,0.002579226232130361,0.005138663947373683,0.00827850986822372,0.011718125099984003,0.016718328167183282,0.02325906963721451,0.03873845046198152,22.79780597011414,Derm
phecode_594-1,Retention of urine,260,447,670,938,1407,1552,2007,2733,3748,5942,0.0052261306532663315,0.008984924623115578,0.01346787810565249,0.018855408366333648,0.028284818269540046,0.031201624414466937,0.04034981905910736,0.05494792713820419,0.07535637453002794,0.11947561024651145,22.861198499092094,Genitourinary
phecode_596-5,Neuromuscular dysfunction of bladder,29,32,46,64,65,72,104,116,210,663,5.786575145662064e-4,6.385441194077503e-4,9.179804430253443e-4,0.0012772156698397494,0.0012971721646809955,0.001436924980541641,0.002075641153577487,0.002315184416413859,0.004191533103131674,0.01323379708177808,22.869826708634147,Genitourinary
phecode_256-32,Alkalosis,9,23,28,40,45,50,68,99,112,206,1.790902216738966e-4,4.576932261402531e-4,5.572250194033712e-4,7.96035742004816e-4,8.955936790988338e-4,9.951436987500994e-4,0.0013534493053620478,0.0019705806246143433,0.0022294324899974124,0.004100889853283698,22.898457631879886,Metab
phecode_324-8,Restless legs syndrome,53,113,140,182,268,315,404,507,692,1217,0.0010587929760073516,0.0022574265337515233,0.0027970351427486864,0.003636218332933749,0.005354538370861721,0.0062938320445962955,0.008072573232625984,0.010130882206014586,0.01382810782726855,0.024321515648107438,22.970983184854983,Neuro
phecode_542-3,Hepatic failure,31,32,34,54,60,67,69,125,203,712,6.171487726702634e-4,6.370567975951106e-4,6.768863229145929e-4,0.0010750975551485228,0.0011946241911398707,0.0013340766994544223,0.0013739819590194947,0.002489196885516857,0.00404269725574541,0.014179877320162512,22.97643282803494,GI
phecode_101-71,Malignant neoplasm of the gallbladder,3,4,3,7,7,8,24,16,40,69,5.9696740557965536e-5,7.959882193743533e-5,5.9699116453076497e-5,1.3930902722496418e-4,1.393117997094354e-4,1.5921982286794706e-4,4.7768799012778154e-4,3.1847767670534845e-4,7.962258892847901e-4,0.001373544341594506,23.008699114163434,Neoplasms
phecode_174-7,Infarction of spleen*,3,12,13,15,18,18,19,25,44,69,5.97003044715528e-5,2.3882022807331782e-4,2.58732212160414e-4,2.9854310962502983e-4,3.5828738629351697e-4,3.5829451809387314e-4,3.7821482602118004e-4,4.976510868699738e-4,8.758833482631631e-4,0.0013736537198144572,23.009157691465433,Blood
phecode_516-1,Pyloric stenosis,6,11,23,19,27,35,40,56,85,138,1.1941724385001195e-4,2.1893597118006488e-4,4.5782988633875433e-4,3.782223549318204e-4,5.37505972288581e-4,6.967670011148272e-4,7.96352704612873e-4,0.0011148937864580222,0.0016922494973023552,0.0027476903472443454,23.00915896782415,GI
phecode_701,"Osteomyelitis, periostitis, and other infections involving bone",30,48,69,60,90,83,136,144,196,691,5.982888937638354e-4,9.57300412835803e-4,0.0013762016833539432,0.0011967687244440013,0.001795260512247666,0.0016556621651273662,0.0027130004588162542,0.0028728752693320567,0.003910302449924188,0.013786636340057062,23.043443533316044,Musc/Skel
phecode_374-55,Puckering of macula,35,95,150,201,257,314,375,436,501,807,6.968224894481166e-4,0.0018914129850478825,0.0029865010154103452,0.004001991040318566,0.0051172792799968145,0.006252613552639439,0.007467441953084551,0.008683183302796145,0.009977694575001991,0.016072815630663824,23.065868099913786,Eye
phecode_708-15,"Primary osteoarthritis of the wrist, forearm",17,38,45,63,83,94,139,164,242,395,3.3861169206254356e-4,7.569117998565851e-4,8.963786303334528e-4,0.001254955080576084,0.0016533535188542061,0.0018725472618976475,0.00276925528947683,0.0032675831839011757,0.004821965847729492,0.007871034592698868,23.245017160379216,Musc/Skel
phecode_288-41,Agoraphobia,4,3,7,10,9,7,9,16,16,93,7.969397513547975e-5,5.9771672212149585e-5,1.394811301956721e-4,1.9926669854933844e-4,1.7934717627834682e-4,1.3949780789159028e-4,1.793578987225732e-4,3.1887119596627937e-4,3.188902618886276e-4,0.0018536235350394643,23.259268117675198,Mental
phecode_609,Male infertility,4,5,5,5,14,20,35,40,60,93,1.7599436818021823e-4,2.199929602252728e-4,2.2002200220022002e-4,2.200413677771421e-4,6.161429451632779e-4,8.802816901408451e-4,0.0015406285764591953,0.001761028440609316,0.0026418915943815773,0.004095292615262671,23.2694526399225,Genitourinary
phecode_011,Klebsiella,24,36,39,51,57,84,106,163,209,560,4.7768799012778154e-4,7.165605095541401e-4,7.763202420526704e-4,0.0010151880088381073,0.0011346896524266432,0.001672207512989469,0.0021102086319477625,0.003245072665737607,0.004161108567105342,0.011150047785919083,23.341695869172774,ID
phecode_416-21,Atrial fibrillation,295,589,815,1138,1470,1794,2324,2861,3939,6906,0.00593107885319072,0.011842766663315572,0.016387509299660187,0.022883111137922022,0.029559621958576313,0.036076980312506286,0.046738933692657324,0.05753876475675241,0.07922205908972065,0.13890900313782284,23.420528807013667,Cardio
phecode_708-7,Generalized osteoarthritis,223,325,429,608,770,1019,1238,1750,2566,5236,0.004482862599256207,0.0065338453187511305,0.00862536944327161,0.012225283011280237,0.015482988820075606,0.020491061553620623,0.024895431145431145,0.03519285685556851,0.05160382101558572,0.10530126297160325,23.489736890234994,Musc/Skel
phecode_360-12,Hordeolum internum,23,84,120,186,191,222,218,284,354,542,4.592009902769182e-4,0.0016770818775330924,0.002395879087968694,0.0037139091889301546,0.0038137454574497824,0.004433084388354168,0.004353382858055755,0.005671606023085833,0.007069819459977632,0.01082462902678197,23.57274756801863,Eye
phecode_179-9,Immunodeficiency NOS,21,35,48,61,53,57,66,88,129,495,4.1815176918022344e-4,6.969473705171349e-4,9.558516040384731e-4,0.0012147280801322261,0.0010554404970527322,0.001135141593977775,0.0013144006532172943,0.0017526738234181123,0.0025693628378512957,0.00985977212971078,23.57941029172405,Blood
phecode_544-1,Primary biliary cirrhosis*,5,12,11,18,22,38,43,37,52,118,9.953814301640389e-5,2.3889154323936931e-4,2.1899263388413297e-4,3.583801218492414e-4,4.3803759158967824e-4,7.566555823261186e-4,8.562837286177988e-4,7.368022781129896e-4,0.001035547147266753,0.0023500358480044612,23.60940014339202,GI
phecode_209-23,Iatrogenic hypopituitarism*,3,2,3,3,4,5,6,8,9,71,5.9703868810698936e-5,3.9804955716986765e-5,5.970981032183588e-5,5.971099876597269e-5,7.961941917633711e-5,9.952823616059877e-5,1.194362608487937e-4,1.5925151786602966e-4,1.7915795759928336e-4,0.0014134697696641515,23.674676328694762,Endo
